"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20231211","출발시간","0745","ST-1991","신길6동_026_1","ST-1991","신길6동_026_1","1","87","1400"
"20231211","출발시간","0745","ST-2294","중화2동_038_1","ST-2270","휘경2동_009_1","1","8","1380"
"20231211","출발시간","0745","ST-850","상봉2동_001_1","ST-2293","중화1동_007_1","1","7","1152"
"20231211","도착시간","0745","ST-3129","방화3동_034_2","ST-1254","방화1동_017_1","1","8","760"
"20231211","도착시간","0745","ST-821","개포4동_023_1","ST-1880","도곡2동_042_1","1","7","1620"
"20231211","도착시간","0745","ST-2865","자양2동_045_2","ST-99","자양3동_050_1","1","4","769"
"20231211","도착시간","0745","ST-542","잠실4동_001_3","ST-1878","풍납2동_049_3","1","8","1411"
"20231211","출발시간","0745","ST-1433","삼성1동_024_1","ST-797","삼성1동_029_2","2","9","2140"
"20231211","출발시간","0745","ST-371","송정동_019_2","ST-368","성수2가3동_002_3","1","5","780"
"20231211","출발시간","0745","ST-1595","고덕2동_003_2","ST-1594","고덕2동_002_1","1","2","680"
"20231211","출발시간","0745","ST-3215","신월2동_008_1","ST-2964","가산동_005_1","1","42","8340"
"20231211","출발시간","0745","ST-2412","발산1동_059_4","ST-1064","발산1동_060_1","1","4","707"
"20231211","출발시간","0745","ST-2029","우장산동_040_1","ST-1519","화곡6동_005_1","1","7","1301"
"20231211","출발시간","0745","ST-1040","강일동_002_1","ST-1622","상일동_002_1","1","8","1164"
"20231211","출발시간","0745","ST-1839","성내3동_034_1","ST-2929","둔촌1동_039_1","1","4","530"
"20231211","도착시간","0745","ST-2049","발산1동_012_4","ST-2048","발산1동_012_3","1","4","420"
"20231211","도착시간","0745","ST-2474","일원1동_001_2","ST-1584","잠실6동_025_1","1","25","5050"
"20231211","도착시간","0745","ST-2130","번3동_015_1","ST-970","월계3동_044_1","1","27","3990"
"20231211","출발시간","0745","ST-628","시흥3동_002_1","ST-2637","가산동_035_2","1","19","2853"
"20231211","출발시간","0745","ST-704","미성동_027_1","ST-1546","조원동_004_1","1","7","860"
"20231211","출발시간","0745","ST-952","조원동_019_2","ST-668","구로3동_037_1","1","6","776"
"20231211","출발시간","0745","ST-387","광장동_048_1","ST-1602","광장동_014_1","1","5","1450"
"20231211","출발시간","0745","ST-1046","성내2동_015_1","ST-2738","둔촌2동_002_1","1","8","1125"
"20231211","출발시간","0745","ST-2745","강일동_001_6","ST-2854","상일동_013_1","1","10","2260"
"20231211","출발시간","0745","ST-1876","송파2동_001_1","ST-839","송파2동_032_1","1","3","663"
"20231211","출발시간","0745","ST-2865","자양2동_045_2","ST-99","자양3동_050_1","1","4","769"
"20231211","도착시간","0745","ST-1341","용문동_021_1","ST-2455","용문동_021_2","1","3","202"
"20231211","도착시간","0745","ST-1730","송파1동_039_1","ST-1793","가락1동_001_2","1","7","1135"
"20231211","도착시간","0745","ST-2457","둔촌2동_040_1","ST-2928","둔촌1동_004_1","1","4","650"
"20231211","도착시간","0745","ST-3230","가락본동_044_1","ST-1855","문정1동_023_1","1","6","990"
"20231211","도착시간","0745","ST-997","목4동_021_1","ST-2774","목5동_049_1","1","7","1590"
"20231211","도착시간","0745","ST-307","신길7동_001_2","ST-53","여의동_034_2","1","8","1920"
"20231211","출발시간","0745","ST-1650","영등포동_024_1","ST-289","문래동_048_1","1","5","594"
"20231211","출발시간","0745","ST-1719","오륜동_001_4","ST-2594","잠실4동_001_1","1","13","1446"
"20231211","출발시간","0745","ST-418","당산1동_001_2","ST-1698","당산2동_003_1","1","11","1198"
"20231211","출발시간","0745","ST-3174","하계1동_046_1","ST-1475","중계본동_032_2","1","11","1574"
"20231211","도착시간","0745","ST-503","성내1동_003_1","ST-1370","둔촌2동_022_1","1","9","1476"
"20231211","출발시간","0745","ST-1413","오금동_057_1","ST-1072","가락2동_010_1","1","6","1369"
"20231211","출발시간","0745","ST-2972","문정2동_029_3","ST-1076","가락1동_001_1","1","4","795"
"20231211","출발시간","0745","ST-1194","군자동_019_1","ST-973","화양동_041_4","1","34","2310"
"20231211","출발시간","0745","ST-2567","강일동_001_2","ST-1850","고덕2동_014_1","1","11","1762"
"20231211","출발시간","0745","ST-2013","신정7동_035_1","ST-2961","신정6동_042_1","2","13","2472"
"20231211","출발시간","0745","ST-1684","풍납1동_012_1","ST-1083","풍납1동_022_1","1","5","880"
"20231211","출발시간","0745","ST-361","송정동_002_1","ST-368","성수2가3동_002_3","2","13","2727"
"20231211","도착시간","0745","ST-3174","하계1동_046_1","ST-3174","하계1동_046_1","1","0","0"
"20231211","도착시간","0745","ST-3247","위례동_039_8","ST-2584","거여1동_028_1","1","3","840"
"20231211","도착시간","0745","ST-1850","고덕2동_014_1","ST-1040","강일동_002_1","1","8","1481"
"20231211","도착시간","0745","ST-181","종로1·2·3·4가동_014_4","ST-181","종로1·2·3·4가동_014_4","1","2","0"
"20231211","도착시간","0745","ST-2321","화양동_014_1","ST-3120","성수2가3동_015_5","1","7","2080"
"20231211","도착시간","0745","ST-2007","신정2동_021_2","ST-311","목1동_040_1","1","4","698"
"20231211","도착시간","0745","ST-1986","당산2동_026_1","ST-2760","신정2동_006_1","1","27","3434"
"20231211","도착시간","0745","ST-1154","사당5동_009_1","ST-2948","남현동_002_1","1","12","142"
"20231211","출발시간","0745","ST-223","남가좌1동_012_1","ST-232","남가좌1동_011_1","1","4","665"
"20231211","출발시간","0745","ST-1253","방화1동_056_1","ST-1727","방화1동_030_1","1","4","728"
"20231211","출발시간","0745","ST-664","신도림동_045_1","ST-417","문래동_024_1","1","60","990"
"20231211","도착시간","0745","ST-258","자양2동_046_1","ST-2865","자양2동_045_2","1","1","0"
"20231211","도착시간","0745","ST-1499","신정7동_001_1","ST-2961","신정6동_042_1","1","10","1332"
"20231211","도착시간","0745","ST-2211","남가좌2동_011_1","ST-3139","연희동_030_1","1","7","1137"
"20231211","출발시간","0745","ST-2268","장안1동_010_1","ST-398","답십리1동_041_1","1","12","2410"
"20231211","출발시간","0745","ST-678","개봉1동_046_1","ST-3224","신정3동_028_2","1","7","1072"
"20231211","출발시간","0745","ST-2915","오금동_064_1","ST-740","오금동_008_1","1","4","730"
"20231211","출발시간","0745","ST-1375","상봉2동_002_3","ST-1335","면목2동_039_1","1","12","1794"
"20231211","출발시간","0745","ST-1609","숭인2동_005_1","ST-1372","종로5·6가동_011_1","1","9","1435"
"20231211","출발시간","0745","ST-2040","가양1동_040_3","ST-1251","가양1동_037_1","1","5","841"
"20231211","출발시간","0745","ST-1403","가산동_006_1","ST-622","가산동_035_4","1","6","1800"
"20231211","도착시간","0745","ST-935","방배4동_002_1","ST-3086","방배본동_015_1","1","6","1110"
"20231211","출발시간","0745","ST-2734","암사1동_022_1","ST-1844","고덕1동_018_1","1","10","1809"
"20231211","도착시간","0745","ST-1848","성내1동_026_1","ST-1580","오륜동_001_3","1","5","1288"
"20231211","도착시간","0745","ST-2572","위례동_003_1","ST-1656","위례동_039_1","1","9","1879"
"20231211","도착시간","0745","ST-2674","도곡1동_018_1","ST-782","개포2동_029_2","1","21","3685"
"20231211","출발시간","0745","ST-830","둔촌1동_010_1","ST-2929","둔촌1동_039_1","1","3","690"
"20231211","도착시간","0745","ST-1083","풍납1동_022_1","ST-503","성내1동_003_1","1","6","1260"
"20231211","도착시간","0745","ST-302","신길3동_025_4","ST-285","문래동_057_1","1","14","1681"
"20231211","도착시간","0745","ST-1238","구로4동_019_1","ST-3252","구로2동_027_1","1","4","950"
"20231211","도착시간","0745","ST-307","신길7동_001_2","ST-62","여의동_017_1","1","4","900"
"20231211","도착시간","0745","ST-895","거여1동_018_1","ST-1417","위례동_011_1","1","12","2375"
"20231211","도착시간","0745","ST-3142","영등포본동_015_4","ST-2822","영등포동_012_2","1","10","1004"
"20231211","도착시간","0745","ST-1655","반포2동_043_1","ST-1548","은천동_065_1","1","40","6242"
"20231211","도착시간","0745","ST-1873","오금동_037_2","ST-544","오륜동_031_1","1","6","851"
"20231211","도착시간","0745","ST-1718","방화1동_064_1","ST-1514","발산1동_061_1","1","9","2650"
"20231211","출발시간","0745","ST-2610","번3동_002_1","ST-2793","장위2동_002_1","1","12","2430"
"20231211","출발시간","0745","ST-361","송정동_002_1","ST-361","송정동_002_1","1","0","0"
"20231211","출발시간","0745","ST-2748","성내2동_026_1","ST-3214","방이2동_007_1","1","27","4329"
"20231211","출발시간","0745","ST-2268","장안1동_010_1","ST-276","답십리2동_001_1","1","62","2946"
"20231211","출발시간","0745","ST-2749","길동_085_1","ST-839","송파2동_032_1","1","27","552"
"20231211","출발시간","0745","ST-258","자양2동_046_1","ST-2865","자양2동_045_2","1","1","0"
"20231211","출발시간","0745","ST-1510","등촌1동_001_1","ST-3118","가양3동_011_1","1","6","1148"
"20231211","출발시간","0745","ST-1254","방화1동_017_1","ST-828","공항동_002_1","1","8","1052"
"20231211","출발시간","0745","ST-1263","군자동_038_1","ST-371","송정동_019_2","1","11","2070"
"20231211","출발시간","0745","ST-3070","풍납1동_005_1","ST-3131","풍납2동_045_1","1","6","977"
"20231211","출발시간","0745","ST-1124","상계2동_039_1","ST-1641","상계10동_029_1","1","8","781"
"20231211","도착시간","0745","ST-1855","문정1동_023_1","ST-2957","문정2동_013_1","1","10","1360"
"20231211","도착시간","0745","ST-1300","장안1동_069_1","ST-3099","용답동_003_2","1","5","647"
"20231211","도착시간","0745","ST-2797","방이2동_012_1","ST-1070","송파1동_010_1","1","8","1340"
"20231211","출발시간","0745","ST-3170","신길1동_009_1","ST-63","여의동_045_1","1","9","1010"
"20231211","출발시간","0745","ST-3236","가산동_007_5","ST-1938","가산동_003_4","1","3","764"
"20231211","출발시간","0745","ST-2991","잠실3동_023_1","ST-2876","방이2동_012_2","1","11","1963"
"20231211","출발시간","0745","ST-2086","상계6·7동_044_1","ST-3149","중계4동_007_1","1","7","1340"
"20231211","도착시간","0745","ST-276","답십리2동_001_1","ST-398","답십리1동_041_1","1","8","876"
"20231211","도착시간","0745","ST-3085","명일1동_010_4","ST-486","천호2동_056_1","1","12","2040"
"20231211","출발시간","0745","ST-1707","문정2동_029_1","ST-2972","문정2동_029_3","1","3","606"
"20231211","도착시간","0745","ST-1710","발산1동_057_1","ST-1718","방화1동_064_1","1","6","1080"
"20231211","출발시간","0745","ST-1497","목1동_004_2","ST-1000","신정7동_003_1","1","15","2676"
"20231211","출발시간","0745","ST-1152","사당3동_024_1","ST-729","사당1동_009_1","1","6","1231"
"20231211","출발시간","0745","ST-1539","양평2동_014_1","ST-3187","당산2동_004_1","1","6","796"
"20231211","출발시간","0745","ST-2126","번1동_001_1","ST-2130","번3동_015_1","1","95","1720"
"20231211","출발시간","0745","ST-303","신길3동_029_1","ST-416","문래동_003_1","1","15","2150"
"20231211","출발시간","0745","ST-2916","잠실본동_039_1","ST-823","일원2동_002_1","1","11","1685"
"20231211","도착시간","0745","ST-328","남영동_006_1","ST-3082","청파동_024_1","1","2","0"
"20231211","도착시간","0745","ST-519","가양3동_011_2","ST-519","가양3동_011_2","1","0","0"
"20231211","도착시간","0745","ST-1805","종로1·2·3·4가동_008_4","ST-3258","용신동_037_1","1","38","6377"
"20231211","도착시간","0745","ST-2633","신내1동_038_1","ST-596","신내2동_002_2","1","3","794"
"20231211","도착시간","0745","ST-1684","풍납1동_012_1","ST-1083","풍납1동_022_1","1","4","847"
"20231211","도착시간","0745","ST-2050","공항동_034_1","ST-1514","발산1동_061_1","1","9","1480"
"20231211","도착시간","0745","ST-2671","삼성1동_029_1","ST-1568","역삼1동_009_1","1","10","1674"
"20231211","도착시간","0745","ST-3191","_68","ST-930","거여2동_001_1","1","7","1600"
"20231211","출발시간","0745","ST-1859","석촌동_003_1","ST-1070","송파1동_010_1","1","4","984"
"20231211","출발시간","0745","ST-2308","화양동_041_2","ST-974","화양동_041_5","1","3","599"
"20231211","출발시간","0745","ST-2817","대림1동_026_1","ST-1541","대림2동_014_1","1","61","1207"
"20231211","출발시간","0745","ST-1883","역삼1동_008_1","ST-797","삼성1동_029_2","1","5","1157"
"20231211","도착시간","0745","ST-2697","강일동_002_3","ST-2908","강일동_002_4","1","4","990"
"20231211","도착시간","0745","ST-762","서초1동_001_1","ST-1679","역삼1동_053_1","1","4","695"
"20231211","도착시간","0745","ST-1718","방화1동_064_1","ST-2036","가양1동_039_12","1","5","820"
"20231211","도착시간","0745","ST-700","노량진1동_025_1","ST-1150","노량진1동_041_1","1","1","360"
"20231211","도착시간","0745","ST-570","묵2동_019_1","ST-2291","중화2동_012_2","1","2","610"
"20231211","도착시간","0745","ST-2851","신사동_015_1","ST-702","신림동_029_1","1","2","504"
"20231211","도착시간","0745","ST-2871","가양1동_039_18","ST-2048","발산1동_012_3","1","6","2200"
"20231211","도착시간","0745","ST-1106","번3동_003_1","ST-1375","상봉2동_002_3","1","49","6983"
"20231211","도착시간","0745","ST-1335","면목2동_039_1","ST-262","장안2동_053_1","1","17","2052"
"20231211","도착시간","0745","ST-2871","가양1동_039_18","ST-1727","방화1동_030_1","1","7","1136"
"20231211","출발시간","0745","ST-2922","상봉2동_013_1","ST-850","상봉2동_001_1","1","2","410"
"20231211","출발시간","0745","ST-2480","우장산동_062_1","ST-1510","등촌1동_001_1","1","9","1400"
"20231211","출발시간","0745","ST-2147","상암동_009_1","ST-2149","상암동_025_2","1","4","680"
"20231211","출발시간","0745","ST-641","가산동_006_5","ST-1734","가산동_035_1","1","4","1040"
"20231211","출발시간","0745","ST-737","가락본동_025_1","ST-2984","문정2동_029_5","1","9","1460"
"20231211","출발시간","0745","ST-2415","반포1동_037_1","ST-1169","잠원동_034_1","1","3","670"
"20231211","출발시간","0745","ST-2338","금호2·3가동_042_1","ST-2513","종로1·2·3·4가동_014_6","1","117","4183"
"20231211","출발시간","0745","ST-3107","충현동_028_2","ST-2786","회현동_003_2","1","2","142"
"20231211","출발시간","0745","ST-2962","서초2동_043_1","ST-3109","역삼1동_055_1","1","4","870"
"20231211","출발시간","0745","ST-1872","가락2동_002_1","ST-737","가락본동_025_1","1","3","455"
"20231211","출발시간","0745","ST-2341","성수1가1동_014_5","ST-3120","성수2가3동_015_5","1","14","1778"
"20231211","출발시간","0745","ST-1857","방이1동_005_2","ST-2847","일원1동_001_4","1","22","4547"
"20231211","출발시간","0745","ST-2022","방화3동_028_1","ST-1254","방화1동_017_1","1","4","829"
"20231211","출발시간","0745","ST-1420","성내3동_030_1","ST-1839","성내3동_034_1","1","3","587"
"20231211","도착시간","0745","ST-508","방화1동_008_1","ST-1254","방화1동_017_1","1","4","880"
"20231211","도착시간","0745","ST-2747","둔촌2동_032_1","ST-544","오륜동_031_1","1","15","2548"
"20231211","도착시간","0745","ST-1851","석촌동_053_1","ST-2576","문정2동_009_1","1","16","2137"
"20231211","도착시간","0745","ST-2622","평창동_027_1","ST-119","사직동_007_1","1","16","3769"
"20231211","도착시간","0745","ST-1892","세곡동_048_1","ST-2868","세곡동_008_1","1","6","650"
"20231211","도착시간","0745","ST-2592","오륜동_001_7","ST-2596","잠실6동_024_2","1","26","2289"
"20231211","도착시간","0745","ST-1408","오금동_037_1","ST-544","오륜동_031_1","1","8","1402"
"20231211","도착시간","0745","ST-2593","잠실2동_057_1","ST-548","잠실2동_035_1","1","12","1900"
"20231211","도착시간","0745","ST-630","시흥1동_045_2","ST-639","독산1동_026_1","1","11","2040"
"20231211","도착시간","0745","ST-1684","풍납1동_012_1","ST-1848","성내1동_026_1","1","5","1010"
"20231211","도착시간","0745","ST-1204","장위3동_021_1","ST-2793","장위2동_002_1","1","5","1010"
"20231211","도착시간","0745","ST-1538","독산1동_048_2","ST-660","독산1동_031_2","1","7","913"
"20231211","도착시간","0745","ST-1579","위례동_006_1","ST-1656","위례동_039_1","1","6","996"
"20231211","출발시간","0745","ST-2832","발산1동_078_1","ST-1514","발산1동_061_1","1","6","922"
"20231211","도착시간","0745","ST-1835","명일2동_016_1","ST-1061","천호1동_039_1","1","5","593"
"20231211","도착시간","0745","ST-2876","방이2동_012_2","ST-891","잠실6동_031_5","1","6","1131"
"20231211","도착시간","0745","ST-2592","오륜동_001_7","ST-1409","잠실4동_055_1","1","10","2320"
"20231211","도착시간","0745","ST-959","역삼1동_016_1","ST-1926","반포1동_026_2","1","13","1198"
"20231211","도착시간","0745","ST-565","종암동_048_1","ST-1317","안암동_004_1","1","12","902"
"20231211","도착시간","0745","ST-818","도곡1동_001_2","ST-821","개포4동_023_1","1","7","1207"
"20231211","출발시간","0745","ST-2571","잠실6동_024_1","ST-2574","풍납2동_049_4","1","15","1633"
"20231211","도착시간","0750","ST-1868","잠실3동_030_1","ST-1729","삼전동_046_1","1","7","1290"
"20231211","도착시간","0750","ST-2603","장지동_068_1","ST-839","송파2동_032_1","1","18","3182"
"20231211","도착시간","0750","ST-1837","길동_033_1","ST-2929","둔촌1동_039_1","1","9","2350"
"20231211","출발시간","0750","ST-350","북가좌1동_010_1","ST-226","북가좌1동_034_1","1","3","630"
"20231211","도착시간","0750","ST-409","답십리1동_021_1","ST-251","마장동_028_2","1","7","1300"
"20231211","도착시간","0750","ST-2812","양평1동_018_1","ST-2811","양평2동_024_1","1","7","1410"
"20231211","도착시간","0750","ST-1440","황학동_011_1","ST-1372","종로5·6가동_011_1","1","6","910"
"20231211","도착시간","0750","ST-3070","풍납1동_005_1","ST-1092","풍납2동_026_1","1","4","659"
"20231211","도착시간","0750","ST-1872","가락2동_002_1","ST-737","가락본동_025_1","1","3","455"
"20231211","출발시간","0750","ST-2822","영등포동_012_2","ST-282","양평1동_012_1","1","9","1529"
"20231211","출발시간","0750","ST-747","반포2동_037_1","ST-1924","반포4동_038_1","1","4","651"
"20231211","출발시간","0750","ST-292","양평1동_001_3","ST-2811","양평2동_024_1","1","8","880"
"20231211","출발시간","0750","ST-2879","신정2동_017_1","ST-416","문래동_003_1","1","9","1500"
"20231211","출발시간","0750","ST-2707","상계3·4동_015_1","ST-2700","중계4동_001_1","1","5","890"
"20231211","출발시간","0750","ST-660","독산1동_031_2","ST-636","독산1동_009_1","1","18","2390"
"20231211","출발시간","0750","ST-175","숭인1동_010_1","ST-1610","종로5·6가동_009_2","1","6","796"
"20231211","출발시간","0750","ST-502","성내1동_007_1","ST-2748","성내2동_026_1","1","5","1030"
"20231211","출발시간","0750","ST-2958","양평1동_006_1","ST-2961","신정6동_042_1","1","12","1652"
"20231211","도착시간","0750","ST-906","문정2동_029_13","ST-899","문정2동_029_8","1","5","950"
"20231211","도착시간","0750","ST-3053","중림동_001_1","ST-230","충현동_030_2","1","4","626"
"20231211","도착시간","0750","ST-1595","고덕2동_003_2","ST-1594","고덕2동_002_1","1","2","680"
"20231211","도착시간","0750","ST-492","암사2동_004_1","ST-502","성내1동_007_1","1","19","3206"
"20231211","도착시간","0750","ST-2956","응암1동_049_1","ST-2247","신사2동_013_1","1","14","2679"
"20231211","도착시간","0750","ST-1646","등촌3동_039_1","ST-1067","가양2동_001_1","1","5","840"
"20231211","도착시간","0750","ST-2013","신정7동_035_1","ST-2961","신정6동_042_1","2","13","2472"
"20231211","도착시간","0750","ST-2427","혜화동_013_1","ST-159","종로5·6가동_010_1","1","12","1780"
"20231211","도착시간","0750","ST-77","상암동_001_2","ST-86","상암동_025_8","1","7","1000"
"20231211","도착시간","0750","ST-2925","개포2동_033_2","ST-879","양재1동_031_1","1","28","3920"
"20231211","도착시간","0750","ST-2915","오금동_064_1","ST-740","오금동_008_1","1","4","730"
"20231211","도착시간","0750","ST-361","송정동_002_1","ST-368","성수2가3동_002_3","1","7","1277"
"20231211","도착시간","0750","ST-479","역촌동_068_1","ST-1033","불광2동_017_1","1","15","1750"
"20231211","도착시간","0750","ST-759","방배4동_022_1","ST-1916","방배본동_030_1","1","4","1670"
"20231211","도착시간","0750","ST-1707","문정2동_029_1","ST-2972","문정2동_029_3","1","3","606"
"20231211","출발시간","0750","ST-905","문정2동_033_2","ST-2985","문정2동_029_6","1","2","288"
"20231211","출발시간","0750","ST-619","가산동_035_3","ST-1734","가산동_035_1","1","1","280"
"20231211","출발시간","0750","ST-2223","석관동_001_1","ST-1111","공릉1동_067_1","1","4","760"
"20231211","출발시간","0750","ST-1710","발산1동_057_1","ST-1064","발산1동_060_1","1","3","410"
"20231211","도착시간","0750","ST-1499","신정7동_001_1","ST-1996","목1동_049_1","1","11","1320"
"20231211","도착시간","0750","ST-2412","발산1동_059_4","ST-1064","발산1동_060_1","1","4","707"
"20231211","도착시간","0750","ST-2599","장지동_012_3","ST-3230","가락본동_044_1","1","13","2070"
"20231211","도착시간","0750","ST-2978","대흥동_020_3","ST-206","용강동_021_1","1","9","1071"
"20231211","도착시간","0750","ST-1597","강일동_026_1","ST-2908","강일동_002_4","1","5","850"
"20231211","도착시간","0750","ST-1762","암사3동_024_1","ST-3085","명일1동_010_4","1","3","980"
"20231211","출발시간","0750","ST-1724","송중동_028_1","ST-1665","송천동_040_1","1","5","748"
"20231211","출발시간","0750","ST-2757","가락본동_019_1","ST-839","송파2동_032_1","1","8","940"
"20231211","출발시간","0750","ST-1720","오륜동_001_5","ST-1720","오륜동_001_5","1","52","2070"
"20231211","출발시간","0750","ST-2022","방화3동_028_1","ST-1254","방화1동_017_1","1","5","140"
"20231211","출발시간","0750","ST-2310","화양동_038_1","ST-368","성수2가3동_002_3","1","6","793"
"20231211","도착시간","0750","ST-2972","문정2동_029_3","ST-1076","가락1동_001_1","1","4","795"
"20231211","도착시간","0750","ST-2757","가락본동_019_1","ST-839","송파2동_032_1","1","6","950"
"20231211","도착시간","0750","ST-2716","상계6·7동_070_1","ST-1285","중계2·3동_045_1","1","4","710"
"20231211","도착시간","0750","ST-223","남가좌1동_012_1","ST-18","서교동_002_1","1","12","2230"
"20231211","출발시간","0750","ST-1719","오륜동_001_4","ST-2574","풍납2동_049_4","1","13","1100"
"20231211","출발시간","0750","ST-222","북가좌1동_028_1","ST-350","북가좌1동_010_1","1","5","1113"
"20231211","출발시간","0750","ST-1349","공릉2동_039_1","ST-1349","공릉2동_039_1","1","1","10"
"20231211","출발시간","0750","ST-2929","둔촌1동_039_1","ST-1839","성내3동_034_1","1","3","500"
"20231211","출발시간","0750","ST-1661","자양4동_005_1","ST-387","광장동_048_1","1","27","3624"
"20231211","출발시간","0750","ST-95","상암동_022_1","ST-84","상암동_025_7","1","6","1114"
"20231211","출발시간","0750","ST-307","신길7동_001_2","ST-66","여의동_005_14","1","53","1022"
"20231211","출발시간","0750","ST-3046","종암동_003_1","ST-655","종암동_029_1","1","4","890"
"20231211","출발시간","0750","ST-1597","강일동_026_1","ST-1040","강일동_002_1","1","10","1960"
"20231211","도착시간","0750","ST-1876","송파2동_001_1","ST-839","송파2동_032_1","1","3","663"
"20231211","도착시간","0750","ST-496","성내2동_017_1","ST-2797","방이2동_012_1","1","16","2331"
"20231211","도착시간","0750","ST-2411","공항동_001_1","ST-1514","발산1동_061_1","1","9","1717"
"20231211","도착시간","0750","ST-2761","신정4동_015_1","ST-2764","신정6동_001_1","1","6","940"
"20231211","도착시간","0750","ST-1433","삼성1동_024_1","ST-797","삼성1동_029_2","2","9","2140"
"20231211","도착시간","0750","ST-1061","천호1동_039_1","ST-1413","오금동_057_1","1","32","5550"
"20231211","도착시간","0750","ST-2265","이문2동_020_1","ST-405","전농2동_002_3","1","19","2200"
"20231211","도착시간","0750","ST-678","개봉1동_046_1","ST-3224","신정3동_028_2","1","7","1072"
"20231211","도착시간","0750","ST-641","가산동_006_5","ST-1734","가산동_035_1","1","4","1040"
"20231211","도착시간","0750","ST-905","문정2동_033_2","ST-2985","문정2동_029_6","1","2","288"
"20231211","도착시간","0750","ST-2147","상암동_009_1","ST-2149","상암동_025_2","1","4","680"
"20231211","도착시간","0750","ST-2396","신정6동_019_3","ST-2014","신정7동_003_2","1","3","408"
"20231211","도착시간","0750","ST-903","문정2동_029_12","ST-2957","문정2동_013_1","1","5","88"
"20231211","도착시간","0750","ST-2398","신정6동_049_1","ST-2692","신정7동_003_3","1","3","578"
"20231211","출발시간","0750","ST-3141","풍납1동_022_2","ST-1092","풍납2동_026_1","1","4","701"
"20231211","출발시간","0750","ST-567","종암동_036_1","ST-910","월곡2동_015_1","1","11","890"
"20231211","출발시간","0750","ST-2289","묵2동_018_1","ST-2293","중화1동_007_1","1","3","1460"
"20231211","도착시간","0750","ST-3235","영등포동_019_1","ST-52","여의동_001_6","1","7","1023"
"20231211","도착시간","0750","ST-1178","대치4동_002_1","ST-1178","대치4동_002_1","1","12","1420"
"20231211","도착시간","0750","ST-66","여의동_005_14","ST-62","여의동_017_1","1","2","176"
"20231211","도착시간","0750","ST-2198","충현동_027_1","ST-2786","회현동_003_2","1","5","880"
"20231211","도착시간","0750","ST-1855","문정1동_023_1","ST-2588","장지동_012_1","1","111","960"
"20231211","도착시간","0750","ST-1839","성내3동_034_1","ST-2929","둔촌1동_039_1","1","4","530"
"20231211","도착시간","0750","ST-180","무악동_001_1","ST-354","충현동_035_2","1","8","1560"
"20231211","도착시간","0750","ST-2398","신정6동_049_1","ST-2764","신정6동_001_1","1","6","937"
"20231211","도착시간","0750","ST-223","남가좌1동_012_1","ST-232","남가좌1동_011_1","1","4","665"
"20231211","도착시간","0750","ST-3113","남가좌2동_016_1","ST-938","부암동_005_1","1","24","4590"
"20231211","출발시간","0750","ST-747","반포2동_037_1","ST-1655","반포2동_043_1","1","4","1090"
"20231211","출발시간","0750","ST-257","자양1동_042_1","ST-2314","자양1동_032_1","1","2","470"
"20231211","출발시간","0750","ST-1825","부암동_020_1","ST-2518","명동_001_7","1","18","3550"
"20231211","출발시간","0750","ST-3040","대림3동_024_1","ST-918","구로4동_006_2","1","5","820"
"20231211","출발시간","0750","ST-1621","천호1동_042_1","ST-1621","천호1동_042_1","1","1","88"
"20231211","출발시간","0750","ST-1198","왕십리도선동_028_2","ST-372","마장동_034_2","1","11","1896"
"20231211","도착시간","0750","ST-1977","문래동_047_1","ST-1977","문래동_047_1","1","3","0"
"20231211","도착시간","0750","ST-850","상봉2동_001_1","ST-2293","중화1동_007_1","1","7","1152"
"20231211","도착시간","0750","ST-3129","방화3동_034_2","ST-2890","가양1동_002_6","1","8","710"
"20231211","도착시간","0750","ST-3098","천호2동_028_1","ST-492","암사2동_004_1","1","3","520"
"20231211","도착시간","0750","ST-3167","공릉1동_037_1","ST-1475","중계본동_032_2","1","16","2830"
"20231211","도착시간","0750","ST-2831","공항동_001_5","ST-2752","발산1동_025_2","1","11","1940"
"20231211","출발시간","0750","ST-1966","구로2동_042_1","ST-1219","구로1동_001_1","1","10","1180"
"20231211","출발시간","0750","ST-908","방이1동_011_1","ST-1083","풍납1동_022_1","1","23","3270"
"20231211","출발시간","0750","ST-2026","가양1동_003_1","ST-2945","발산1동_012_9","1","17","1738"
"20231211","출발시간","0750","ST-3211","상계3·4동_033_1","ST-3149","중계4동_007_1","1","5","1123"
"20231211","출발시간","0750","ST-2278","장안2동_049_1","ST-2268","장안1동_010_1","1","29","1300"
"20231211","출발시간","0750","ST-3061","여의동_036_1","ST-53","여의동_034_2","1","3","630"
"20231211","출발시간","0750","ST-410","장안1동_041_1","ST-983","중곡1동_022_1","1","8","2040"
"20231211","도착시간","0750","ST-880","양재1동_052_1","ST-782","개포2동_029_2","1","27","6810"
"20231211","도착시간","0750","ST-46","여의동_001_3","ST-66","여의동_005_14","1","11","1480"
"20231211","도착시간","0750","ST-2793","장위2동_002_1","ST-3039","석관동_061_2","2","14","2137"
"20231211","도착시간","0750","ST-1680","역삼1동_038_1","ST-2689","역삼1동_035_1","1","3","787"
"20231211","도착시간","0750","ST-2398","신정6동_049_1","ST-2012","신정6동_006_1","1","6","659"
