기준_날짜,기준_시간대,시작_대여소_ID,종료_대여소_ID,전체_건수
20240423,1405,ST-1574,ST-3185,1
20240423,1405,ST-1728,ST-1407,1
20240423,1405,ST-1880,ST-1566,1
20240423,1405,ST-1888,ST-2868,1
20240423,1405,ST-2680,ST-1879,1
20240423,1405,ST-2788,ST-3049,1
20240423,1405,ST-2833,ST-807,1
20240423,1405,ST-2925,ST-1893,1
20240423,1405,ST-2927,ST-782,1
20240423,1405,ST-2984,ST-1578,1
20240423,1405,ST-3112,ST-802,1
20240423,1405,ST-3208,ST-3208,1
20240423,1405,ST-3240,ST-546,1
20240423,1405,ST-777,ST-1326,1
20240423,1405,ST-791,ST-1908,1
20240423,1405,ST-803,ST-1879,1
20240423,1405,ST-812,ST-3079,1
20240423,1405,ST-814,ST-761,1
20240423,1405,ST-818,ST-2678,1
20240423,1405,ST-891,ST-784,2
20240423,1405,ST-907,ST-1703,1
20240423,1405,ST-959,ST-1191,1
20240423,1410,ST-107,ST-777,1
20240423,1410,ST-1171,ST-2188,1
20240423,1410,ST-1171,ST-3078,1
20240423,1410,ST-1556,ST-2689,1
20240423,1410,ST-1559,ST-1654,1
20240423,1410,ST-1656,ST-1181,1
20240423,1410,ST-1794,ST-810,1
20240423,1410,ST-1908,ST-1896,1
20240423,1410,ST-2404,ST-1563,1
20240423,1410,ST-2867,ST-1704,1
20240423,1410,ST-2867,ST-2867,1
20240423,1410,ST-2916,ST-1889,2
20240423,1410,ST-2925,ST-958,1
20240423,1410,ST-3079,ST-548,1
20240423,1410,ST-742,ST-821,1
20240423,1410,ST-791,ST-1474,1
20240423,1410,ST-810,ST-1679,1
20240423,1410,ST-822,ST-1574,2
20240423,1410,ST-822,ST-822,1
20240423,1415,ST-1171,ST-1172,1
20240423,1415,ST-1173,ST-1174,1
20240423,1415,ST-1182,ST-492,1
20240423,1415,ST-1186,ST-1079,1
20240423,1415,ST-1186,ST-1195,1
20240423,1415,ST-1555,ST-1887,1
20240423,1415,ST-1578,ST-1186,1
20240423,1415,ST-1680,ST-1880,1
20240423,1415,ST-1705,ST-2847,1
20240423,1415,ST-1880,ST-1855,1
20240423,1415,ST-1885,ST-799,1
20240423,1415,ST-1897,ST-1867,1
20240423,1415,ST-3112,ST-1885,1
20240423,1415,ST-52,ST-795,1
20240423,1415,ST-540,ST-2839,1
20240423,1415,ST-797,ST-1885,1
20240423,1415,ST-804,ST-3207,1
20240423,1415,ST-809,ST-814,1
20240423,1415,ST-815,ST-2678,1
20240423,1415,ST-822,ST-3066,1
20240423,1415,ST-963,ST-788,1
20240423,1420,ST-1178,ST-1679,1
20240423,1420,ST-1185,ST-1185,1
20240423,1420,ST-1186,ST-1578,1
20240423,1420,ST-1880,ST-1897,1
20240423,1420,ST-1881,ST-3115,1
20240423,1420,ST-1889,ST-1704,1
20240423,1420,ST-1889,ST-2474,1
20240423,1420,ST-2679,ST-787,2
20240423,1420,ST-2684,ST-804,1
20240423,1420,ST-2689,ST-1797,1
20240423,1420,ST-2839,ST-1923,1
20240423,1420,ST-2907,ST-904,1
20240423,1420,ST-3070,ST-798,1
20240423,1420,ST-3096,ST-3096,1
20240423,1420,ST-3112,ST-366,1
20240423,1420,ST-3207,ST-3098,1
20240423,1420,ST-3254,ST-1171,1
20240423,1420,ST-787,ST-1926,1
20240423,1420,ST-791,ST-791,1
20240423,1420,ST-798,ST-2679,1
20240423,1420,ST-823,ST-823,1
20240423,1420,ST-905,ST-1364,1
20240423,1420,ST-954,ST-802,1
20240423,1420,ST-962,ST-791,1
20240423,1425,ST-1179,ST-2691,1
20240423,1425,ST-1179,ST-3070,1
20240423,1425,ST-1185,ST-933,2
20240423,1425,ST-1574,ST-2916,1
20240423,1425,ST-1577,ST-3112,1
20240423,1425,ST-1654,ST-3079,2
20240423,1425,ST-2570,ST-818,1
20240423,1425,ST-2674,ST-1880,1
20240423,1425,ST-2679,ST-1660,1
20240423,1425,ST-3049,ST-1181,1
20240423,1425,ST-3057,ST-806,1
20240423,1425,ST-3079,ST-2750,1
20240423,1425,ST-3112,ST-3111,1
20240423,1425,ST-3179,ST-2867,1
20240423,1425,ST-497,ST-806,1
20240423,1425,ST-777,ST-1075,1
20240423,1425,ST-788,ST-765,1
20240423,1425,ST-794,ST-793,1
20240423,1425,ST-797,ST-1247,1
20240423,1425,ST-797,ST-797,1
20240423,1425,ST-802,ST-2602,1
20240423,1425,ST-806,ST-1881,1
20240423,1425,ST-813,ST-771,1
20240423,1425,ST-821,ST-821,1
20240423,1425,ST-822,ST-1888,1
20240423,1430,ST-1171,ST-777,1
20240423,1430,ST-1364,ST-1185,1
20240423,1430,ST-1364,ST-1364,1
20240423,1430,ST-1366,ST-1883,1
20240423,1430,ST-1574,ST-802,1
20240423,1430,ST-1679,ST-1679,1
20240423,1430,ST-1704,ST-2474,1
20240423,1430,ST-1880,ST-1881,1
20240423,1430,ST-1888,ST-2869,1
20240423,1430,ST-254,ST-2671,1
20240423,1430,ST-2673,ST-2664,1
20240423,1430,ST-2867,ST-2609,1
20240423,1430,ST-2882,ST-553,1
20240423,1430,ST-2907,ST-2677,1
20240423,1430,ST-3079,ST-815,1
20240423,1430,ST-764,ST-956,1
20240423,1430,ST-772,ST-1897,1
20240423,1430,ST-777,ST-376,1
20240423,1430,ST-899,ST-1364,1
20240423,1430,ST-905,ST-797,1
20240423,1430,ST-957,ST-1564,1
20240423,1430,ST-957,ST-1574,1
20240423,1435,ST-1184,ST-1888,1
20240423,1435,ST-1186,ST-1364,1
20240423,1435,ST-1186,ST-1892,1
20240423,1435,ST-1247,ST-1247,1
20240423,1435,ST-1407,ST-1364,1
20240423,1435,ST-1564,ST-2691,1
20240423,1435,ST-1578,ST-2984,1
20240423,1435,ST-1578,ST-903,1
20240423,1435,ST-1888,ST-1888,1
20240423,1435,ST-1900,ST-788,1
20240423,1435,ST-2688,ST-1895,1
20240423,1435,ST-2689,ST-2689,1
20240423,1435,ST-2882,ST-746,1
20240423,1435,ST-2916,ST-1178,1
20240423,1435,ST-2925,ST-957,1
20240423,1435,ST-3179,ST-1889,1
20240423,1435,ST-777,ST-2663,1
20240423,1435,ST-777,ST-787,1
20240423,1435,ST-791,ST-777,1
20240423,1435,ST-807,ST-2678,1
20240423,1435,ST-818,ST-808,1
20240423,1435,ST-818,ST-818,1
20240423,1435,ST-818,ST-957,1
20240423,1435,ST-821,ST-770,1
20240423,1435,ST-823,ST-3079,1
20240423,1440,ST-112,ST-801,1
20240423,1440,ST-1184,ST-1571,1
20240423,1440,ST-1186,ST-1866,1
20240423,1440,ST-1245,ST-1178,1
20240423,1440,ST-1246,ST-956,1
20240423,1440,ST-1573,ST-1574,1
20240423,1440,ST-1574,ST-1879,1
20240423,1440,ST-1584,ST-2688,2
20240423,1440,ST-1888,ST-2869,1
20240423,1440,ST-1893,ST-3162,1
20240423,1440,ST-1905,ST-2674,1
20240423,1440,ST-2674,ST-817,1
20240423,1440,ST-2678,ST-2689,1
20240423,1440,ST-2681,ST-1186,1
20240423,1440,ST-2688,ST-504,1
20240423,1440,ST-2689,ST-1178,1
20240423,1440,ST-2691,ST-890,1
20240423,1440,ST-2728,ST-3112,1
20240423,1440,ST-2838,ST-2681,1
20240423,1440,ST-2838,ST-779,1
20240423,1440,ST-2847,ST-901,1
20240423,1440,ST-2870,ST-1704,1
20240423,1440,ST-2907,ST-1407,1
20240423,1440,ST-3049,ST-1910,1
20240423,1440,ST-3112,ST-3112,1
20240423,1440,ST-3185,ST-3185,1
20240423,1440,ST-3207,ST-547,1
20240423,1440,ST-3214,ST-1704,1
20240423,1440,ST-3243,ST-2580,1
20240423,1440,ST-766,ST-818,1
20240423,1440,ST-777,ST-1910,1
20240423,1440,ST-786,ST-2667,1
20240423,1440,ST-786,ST-2847,1
20240423,1440,ST-811,ST-1900,1
20240423,1440,ST-815,ST-3079,1
20240423,1440,ST-817,ST-1882,1
20240423,1440,ST-954,ST-1245,1
20240423,1440,ST-957,ST-1564,1
20240423,1445,ST-1077,ST-1186,1
20240423,1445,ST-1179,ST-2678,1
20240423,1445,ST-1186,ST-1869,1
20240423,1445,ST-1407,ST-907,1
20240423,1445,ST-1559,ST-3049,1
20240423,1445,ST-1560,ST-953,1
20240423,1445,ST-1574,ST-3240,1
20240423,1445,ST-1578,ST-1888,1
20240423,1445,ST-1867,ST-2678,1
20240423,1445,ST-1880,ST-1879,1
20240423,1445,ST-1881,ST-1881,1
20240423,1445,ST-1884,ST-3057,1
20240423,1445,ST-2668,ST-821,1
20240423,1445,ST-2669,ST-810,1
20240423,1445,ST-2673,ST-2673,1
20240423,1445,ST-2673,ST-788,2
20240423,1445,ST-2674,ST-2788,1
20240423,1445,ST-2689,ST-2689,1
20240423,1445,ST-2847,ST-823,1
20240423,1445,ST-2867,ST-2474,1
20240423,1445,ST-3057,ST-806,1
20240423,1445,ST-3078,ST-2673,2
20240423,1445,ST-3108,ST-788,1
20240423,1445,ST-3111,ST-3112,1
20240423,1445,ST-3179,ST-891,1
20240423,1445,ST-3207,ST-3178,1
20240423,1445,ST-73,ST-777,1
20240423,1445,ST-766,ST-1880,1
20240423,1445,ST-777,ST-791,1
20240423,1445,ST-787,ST-254,1
20240423,1445,ST-793,ST-793,1
20240423,1445,ST-814,ST-2678,1
20240423,1445,ST-817,ST-3109,1
20240423,1445,ST-963,ST-2837,1
20240423,1450,ST-1178,ST-1178,1
20240423,1450,ST-1186,ST-1858,1
20240423,1450,ST-1245,ST-1245,1
20240423,1450,ST-1245,ST-2671,1
20240423,1450,ST-1246,ST-2870,1
20240423,1450,ST-1266,ST-806,1
20240423,1450,ST-1433,ST-1433,1
20240423,1450,ST-1679,ST-3208,1
20240423,1450,ST-1864,ST-2678,1
20240423,1450,ST-1892,ST-1186,1
20240423,1450,ST-1896,ST-802,1
20240423,1450,ST-1923,ST-2679,1
20240423,1450,ST-2839,ST-791,1
20240423,1450,ST-2882,ST-792,2
20240423,1450,ST-2962,ST-810,1
20240423,1450,ST-3112,ST-2668,1
20240423,1450,ST-3240,ST-1573,1
20240423,1450,ST-786,ST-783,1
20240423,1450,ST-797,ST-1178,1
20240423,1450,ST-816,ST-788,1
20240423,1450,ST-818,ST-2668,1
20240423,1450,ST-963,X,1
20240423,1450,ST-988,ST-3079,1
20240423,1455,ST-1184,ST-2474,1
20240423,1455,ST-1185,ST-2868,1
20240423,1455,ST-1186,ST-1364,1
20240423,1455,ST-1186,ST-2681,1
20240423,1455,ST-1364,ST-2572,1
20240423,1455,ST-1555,ST-1171,1
20240423,1455,ST-1575,ST-783,1
20240423,1455,ST-1577,ST-2870,1
20240423,1455,ST-1704,ST-1184,1
20240423,1455,ST-1855,ST-1186,1
20240423,1455,ST-1895,ST-1347,1
20240423,1455,ST-1895,ST-2688,1
20240423,1455,ST-1908,ST-791,1
20240423,1455,ST-2318,ST-3254,1
20240423,1455,ST-2673,ST-1366,1
20240423,1455,ST-2677,ST-1364,1
20240423,1455,ST-2868,ST-903,1
20240423,1455,ST-3049,ST-3049,2
20240423,1455,ST-3057,ST-903,1
20240423,1455,ST-3079,ST-3079,1
20240423,1455,ST-3109,ST-1404,1
20240423,1455,ST-752,ST-3079,1
20240423,1455,ST-789,ST-2339,1
20240423,1455,ST-809,ST-3077,1
20240423,1455,ST-811,ST-815,1
20240423,1455,ST-815,ST-815,1
20240423,1455,ST-819,ST-546,1
20240423,1455,ST-822,ST-1181,1
20240423,1455,ST-822,ST-1586,1
20240423,1500,ST-1172,ST-786,1
20240423,1500,ST-1364,ST-1186,1
20240423,1500,ST-2173,ST-787,1
20240423,1500,ST-2685,ST-2867,1
20240423,1500,ST-2838,ST-1248,1
20240423,1500,ST-2984,ST-1578,1
20240423,1500,ST-3098,ST-3207,1
20240423,1500,ST-3112,ST-2837,1
20240423,1500,ST-445,ST-1885,1
20240423,1500,ST-750,ST-2688,2
20240423,1500,ST-783,ST-2690,1
20240423,1500,ST-787,ST-3147,1
20240423,1500,ST-791,ST-791,1
20240423,1500,ST-793,ST-791,1
20240423,1500,ST-796,ST-368,1
20240423,1500,ST-812,ST-2796,1
20240423,1500,ST-814,ST-821,1
20240423,1500,ST-933,ST-807,1
20240423,1500,ST-966,ST-812,1
20240423,1505,ST-1186,ST-1578,1
20240423,1505,ST-1246,ST-2882,1
20240423,1505,ST-1556,ST-1680,1
20240423,1505,ST-1562,ST-2691,1
20240423,1505,ST-1578,ST-1416,1
20240423,1505,ST-1879,ST-787,1
20240423,1505,ST-1879,ST-807,1
20240423,1505,ST-1881,ST-1881,1
20240423,1505,ST-1881,ST-798,2
20240423,1505,ST-1891,ST-1656,1
20240423,1505,ST-1896,ST-1896,1
20240423,1505,ST-2678,ST-551,1
20240423,1505,ST-2869,ST-1574,1
20240423,1505,ST-2870,ST-1577,1
20240423,1505,ST-2907,ST-1186,1
20240423,1505,ST-2925,ST-957,1
20240423,1505,ST-3112,ST-1884,1
20240423,1505,ST-700,ST-784,1
20240423,1505,ST-777,ST-2414,1
20240423,1505,ST-802,X,1
20240423,1505,ST-812,ST-816,1
20240423,1505,ST-813,ST-1556,1
20240423,1505,ST-815,ST-817,1
20240423,1505,ST-821,ST-2788,1
20240423,1505,ST-822,ST-1185,1
20240423,1505,ST-823,ST-1704,1
20240423,1505,ST-823,ST-823,1
20240423,1505,ST-890,ST-2788,1
20240423,1505,ST-901,ST-1364,1
20240423,1505,ST-963,ST-791,1
20240423,1505,ST-987,ST-3096,1
20240423,1510,ST-1171,ST-2188,2
20240423,1510,ST-1181,ST-1880,1
20240423,1510,ST-1184,ST-1364,1
20240423,1510,ST-1186,ST-2847,1
20240423,1510,ST-1247,ST-1247,1
20240423,1510,ST-1364,ST-1364,1
20240423,1510,ST-1364,ST-1574,1
20240423,1510,ST-1555,ST-3112,1
20240423,1510,ST-1577,X,1
20240423,1510,ST-1680,ST-486,1
20240423,1510,ST-1881,ST-1881,1
20240423,1510,ST-1883,ST-2814,1
20240423,1510,ST-1889,ST-2869,1
20240423,1510,ST-1889,ST-823,1
20240423,1510,ST-1891,ST-2676,1
20240423,1510,ST-2599,ST-1703,1
20240423,1510,ST-2605,ST-2678,1
20240423,1510,ST-3049,ST-1181,1
20240423,1510,ST-3077,ST-1178,1
20240423,1510,ST-3185,ST-1574,1
20240423,1510,ST-786,ST-783,1
20240423,1510,ST-788,ST-3208,1
20240423,1510,ST-791,ST-446,1
20240423,1510,ST-797,ST-815,1
20240423,1510,ST-810,ST-810,1
20240423,1510,ST-818,ST-2678,1
20240423,1510,ST-822,ST-806,1
20240423,1510,ST-823,ST-1573,1
20240423,1515,ST-1178,ST-808,1
20240423,1515,ST-1184,ST-1420,1
20240423,1515,ST-1184,ST-1704,1
20240423,1515,ST-1186,ST-1364,1
20240423,1515,ST-1564,ST-818,1
20240423,1515,ST-1574,ST-823,1
20240423,1515,ST-1578,ST-1578,1
20240423,1515,ST-1891,ST-1186,1
20240423,1515,ST-2404,ST-816,1
20240423,1515,ST-2674,ST-2916,1
20240423,1515,ST-3057,ST-807,1
20240423,1515,ST-3078,ST-791,1
20240423,1515,ST-3079,ST-1900,1
20240423,1515,ST-3111,ST-1246,1
20240423,1515,ST-3221,ST-2691,1
20240423,1515,ST-426,ST-1895,1
20240423,1515,ST-548,ST-3112,1
20240423,1515,ST-782,X,1
20240423,1515,ST-793,ST-793,1
20240423,1515,ST-799,ST-799,1
20240423,1515,ST-815,ST-3077,1
20240423,1515,ST-818,ST-1879,1
20240423,1515,ST-821,ST-1181,1
20240423,1515,ST-821,ST-3185,1
20240423,1515,ST-821,ST-821,1
20240423,1515,ST-823,ST-1889,1
20240423,1515,ST-966,ST-966,1
20240423,1515,ST-99,ST-1883,1
20240423,1520,ST-1171,ST-1406,1
20240423,1520,ST-1184,ST-1574,1
20240423,1520,ST-1186,ST-1186,1
20240423,1520,ST-1574,ST-816,1
20240423,1520,ST-1576,ST-797,1
20240423,1520,ST-1578,ST-1186,1
20240423,1520,ST-1879,ST-753,1
20240423,1520,ST-1884,ST-1560,1
20240423,1520,ST-1895,ST-1895,1
20240423,1520,ST-2673,ST-750,1
20240423,1520,ST-2683,ST-782,1
20240423,1520,ST-2690,ST-3188,1
20240423,1520,ST-3115,ST-959,1
20240423,1520,ST-3214,ST-1407,1
20240423,1520,ST-779,ST-2599,1
20240423,1520,ST-783,ST-783,1
20240423,1520,ST-791,ST-375,1
20240423,1520,ST-793,ST-1171,1
20240423,1520,ST-797,ST-815,1
20240423,1520,ST-823,ST-823,1
20240423,1520,ST-891,ST-2673,1
20240423,1520,ST-962,ST-565,1
20240423,1520,ST-962,ST-791,1
20240423,1525,ST-1171,ST-330,1
20240423,1525,ST-1407,ST-907,1
20240423,1525,ST-1433,ST-798,1
20240423,1525,ST-1679,ST-810,1
20240423,1525,ST-186,ST-793,1
20240423,1525,ST-1879,ST-821,1
20240423,1525,ST-1884,ST-1083,1
20240423,1525,ST-2404,ST-2788,1
20240423,1525,ST-2689,ST-2689,1
20240423,1525,ST-2728,ST-1889,1
20240423,1525,ST-2788,ST-774,1
20240423,1525,ST-2847,ST-900,1
20240423,1525,ST-2847,ST-904,1
20240423,1525,ST-3079,ST-379,1
20240423,1525,ST-3185,ST-1574,1
20240423,1525,ST-783,ST-1207,1
20240423,1525,ST-790,ST-2326,1
20240423,1525,ST-796,ST-795,1
20240423,1525,ST-797,ST-802,1
20240423,1525,ST-807,ST-807,1
20240423,1525,ST-816,ST-816,1
20240423,1525,ST-818,ST-1574,1
20240423,1525,ST-821,ST-2985,1
20240423,1525,ST-821,ST-772,1
20240423,1530,ST-1085,ST-2681,1
20240423,1530,ST-1186,ST-1186,1
20240423,1530,ST-1186,ST-1851,1
20240423,1530,ST-1411,ST-2688,1
20240423,1530,ST-1574,ST-2596,1
20240423,1530,ST-1576,ST-777,1
20240423,1530,ST-1879,ST-1879,1
20240423,1530,ST-2669,ST-960,1
20240423,1530,ST-2674,ST-1556,1
20240423,1530,ST-2688,ST-547,2
20240423,1530,ST-2689,ST-1556,1
20240423,1530,ST-2847,ST-3179,1
20240423,1530,ST-2870,ST-787,1
20240423,1530,ST-2870,ST-821,1
20240423,1530,ST-3079,ST-683,1
20240423,1530,ST-3115,ST-1577,1
20240423,1530,ST-547,ST-3207,1
20240423,1530,ST-808,ST-2596,1
20240423,1530,ST-809,ST-1182,1
20240423,1530,ST-810,ST-1406,1
20240423,1530,ST-810,ST-2689,1
20240423,1530,ST-821,ST-775,1
20240423,1530,ST-958,ST-958,1
20240423,1535,ST-1174,ST-3162,1
20240423,1535,ST-1174,ST-3208,1
20240423,1535,ST-1178,ST-3077,1
20240423,1535,ST-1186,ST-551,1
20240423,1535,ST-1246,ST-2655,1
20240423,1535,ST-1556,ST-808,1
20240423,1535,ST-1574,ST-1574,1
20240423,1535,ST-1879,ST-1897,1
20240423,1535,ST-1885,ST-547,1
20240423,1535,ST-1893,ST-1182,1
20240423,1535,ST-2658,ST-1246,1
20240423,1535,ST-2688,ST-2866,1
20240423,1535,ST-2688,ST-712,1
20240423,1535,ST-2867,ST-3179,1
20240423,1535,ST-3049,ST-1560,1
20240423,1535,ST-3079,ST-2688,1
20240423,1535,ST-3079,ST-894,1
20240423,1535,ST-777,ST-3056,2
20240423,1535,ST-786,ST-1895,1
20240423,1535,ST-787,ST-506,1
20240423,1535,ST-796,ST-394,1
20240423,1535,ST-797,ST-815,1
20240423,1535,ST-803,ST-808,1
20240423,1535,ST-811,ST-811,2
20240423,1535,ST-814,ST-758,1
20240423,1535,ST-814,ST-814,1
20240423,1535,ST-821,ST-2875,1
20240423,1535,ST-823,ST-750,1
20240423,1535,ST-954,ST-1881,1
20240423,1535,ST-958,ST-773,1
20240423,1540,ST-1173,ST-3096,1
20240423,1540,ST-1186,ST-1407,1
20240423,1540,ST-1186,ST-799,1
20240423,1540,ST-1364,ST-1184,1
20240423,1540,ST-1364,ST-1186,1
20240423,1540,ST-1563,ST-926,1
20240423,1540,ST-1573,ST-2847,1
20240423,1540,ST-1578,ST-1707,1
20240423,1540,ST-1703,ST-3247,1
20240423,1540,ST-1872,ST-1703,1
20240423,1540,ST-1880,ST-3070,1
20240423,1540,ST-1884,ST-3077,1
20240423,1540,ST-1885,ST-797,1
20240423,1540,ST-1889,ST-1573,1
20240423,1540,ST-1889,ST-1574,1
20240423,1540,ST-1889,ST-1881,1
20240423,1540,ST-1893,ST-1654,1
20240423,1540,ST-202,ST-801,1
20240423,1540,ST-2132,ST-793,1
20240423,1540,ST-2609,ST-1577,1
20240423,1540,ST-2847,ST-967,1
20240423,1540,ST-2868,ST-2677,1
20240423,1540,ST-3079,ST-1797,3
20240423,1540,ST-3079,ST-2688,1
20240423,1540,ST-3079,ST-823,1
20240423,1540,ST-3249,ST-2688,1
20240423,1540,ST-376,ST-2684,1
20240423,1540,ST-782,ST-3207,1
20240423,1540,ST-797,ST-3079,1
20240423,1540,ST-799,ST-1797,1
20240423,1540,ST-799,ST-2839,1
20240423,1540,ST-810,ST-2593,1
20240423,1540,ST-811,ST-2882,1
20240423,1540,ST-817,ST-808,1
20240423,1540,ST-892,ST-1178,1
20240423,1545,ST-1181,ST-1571,1
20240423,1545,ST-1184,ST-2847,1
20240423,1545,ST-1433,ST-2671,1
20240423,1545,ST-1555,ST-3078,1
20240423,1545,ST-1573,ST-1881,1
20240423,1545,ST-1577,ST-2689,1
20240423,1545,ST-1577,ST-788,1
20240423,1545,ST-1703,ST-1703,1
20240423,1545,ST-1704,ST-1070,1
20240423,1545,ST-1880,ST-1680,1
20240423,1545,ST-2006,ST-3164,1
20240423,1545,ST-2562,ST-782,1
20240423,1545,ST-2788,ST-769,1
20240423,1545,ST-2847,ST-1573,1
20240423,1545,ST-2847,ST-904,1
20240423,1545,ST-2986,ST-2681,1
20240423,1545,ST-2986,ST-2688,2
20240423,1545,ST-3057,ST-1883,1
20240423,1545,ST-3185,ST-816,1
20240423,1545,ST-3240,ST-933,1
20240423,1545,ST-495,ST-791,1
20240423,1545,ST-546,ST-1246,1
20240423,1545,ST-73,ST-3057,1
20240423,1545,ST-787,ST-927,1
20240423,1545,ST-804,ST-804,1
20240423,1545,ST-813,ST-1404,1
20240423,1545,ST-815,ST-809,1
20240423,1545,ST-823,ST-1704,1
20240423,1545,ST-823,ST-3179,1
20240423,1545,ST-823,ST-750,3
20240423,1545,ST-960,ST-2680,1
20240423,1550,ST-1186,ST-1864,1
20240423,1550,ST-1364,ST-900,1
20240423,1550,ST-1566,ST-540,2
20240423,1550,ST-1576,ST-2679,1
20240423,1550,ST-1577,ST-1577,1
20240423,1550,ST-1880,ST-1879,1
20240423,1550,ST-1896,ST-811,1
20240423,1550,ST-1906,ST-814,1
20240423,1550,ST-2688,ST-750,1
20240423,1550,ST-2689,ST-1158,2
20240423,1550,ST-2839,ST-2839,1
20240423,1550,ST-2847,ST-1084,1
20240423,1550,ST-2847,ST-1660,1
20240423,1550,ST-2925,ST-2927,1
20240423,1550,ST-3115,ST-1577,1
20240423,1550,ST-3164,ST-3248,1
20240423,1550,ST-3245,ST-2868,1
20240423,1550,ST-3245,ST-900,1
20240423,1550,ST-73,ST-3057,1
20240423,1550,ST-791,ST-2673,1
20240423,1550,ST-793,ST-793,1
20240423,1550,ST-803,ST-1880,1
20240423,1550,ST-810,ST-2417,1
20240423,1550,ST-818,ST-1564,1
20240423,1550,ST-818,ST-818,1
20240423,1550,ST-881,ST-821,1
20240423,1550,ST-99,ST-793,1
20240423,1555,ST-1173,ST-791,1
20240423,1555,ST-1186,ST-2681,1
20240423,1555,ST-1671,ST-1573,1
20240423,1555,ST-259,ST-1171,1
20240423,1555,ST-2676,ST-903,1
20240423,1555,ST-2925,ST-3115,1
20240423,1555,ST-2927,ST-958,1
20240423,1555,ST-3057,ST-3077,1
20240423,1555,ST-3077,ST-1582,1
20240423,1555,ST-3208,ST-1246,1
20240423,1555,ST-545,ST-1186,1
20240423,1555,ST-781,ST-1680,1
20240423,1555,ST-788,ST-2991,1
20240423,1555,ST-791,ST-791,1
20240423,1555,ST-793,ST-2839,1
20240423,1555,ST-793,ST-793,1
20240423,1555,ST-808,ST-1245,1
20240423,1555,ST-815,ST-1884,1
20240423,1555,ST-816,ST-1679,1
20240423,1555,ST-818,ST-1564,1
20240423,1555,ST-958,ST-958,1
20240423,1600,ST-1173,ST-794,1
20240423,1600,ST-1247,ST-1247,1
20240423,1600,ST-1364,ST-1186,1
20240423,1600,ST-1566,ST-1901,1
20240423,1600,ST-1573,ST-1573,1
20240423,1600,ST-1573,ST-1897,1
20240423,1600,ST-1574,ST-807,1
20240423,1600,ST-1576,ST-21,1
20240423,1600,ST-1577,ST-1887,1
20240423,1600,ST-1680,ST-1680,1
20240423,1600,ST-1703,ST-1703,1
20240423,1600,ST-1703,ST-900,1
20240423,1600,ST-1879,ST-1793,1
20240423,1600,ST-1879,ST-366,1
20240423,1600,ST-1881,ST-933,1
20240423,1600,ST-1888,ST-1185,1
20240423,1600,ST-1889,ST-823,1
20240423,1600,ST-2657,ST-1680,1
20240423,1600,ST-2689,ST-1680,1
20240423,1600,ST-2689,ST-956,1
20240423,1600,ST-2847,ST-2685,1
20240423,1600,ST-2868,ST-1185,1
20240423,1600,ST-2882,ST-815,1
20240423,1600,ST-2927,ST-3077,1
20240423,1600,ST-3057,ST-3049,1
20240423,1600,ST-3079,ST-1560,1
20240423,1600,ST-3185,ST-803,1
20240423,1600,ST-3221,ST-1880,1
20240423,1600,ST-695,ST-777,1
20240423,1600,ST-787,ST-787,1
20240423,1600,ST-788,ST-2089,1
20240423,1600,ST-788,ST-2861,1
20240423,1600,ST-792,ST-3078,1
20240423,1600,ST-806,ST-3207,1
20240423,1600,ST-807,ST-803,1
20240423,1600,ST-816,ST-1554,1
20240423,1600,ST-817,ST-1866,1
20240423,1600,ST-817,ST-1882,1
20240423,1600,ST-821,ST-1886,1
20240423,1600,ST-890,ST-1893,1
20240423,1600,ST-958,ST-818,1
20240423,1605,ST-1171,ST-1246,1
20240423,1605,ST-1184,ST-547,1
20240423,1605,ST-1246,ST-2680,1
20240423,1605,ST-1360,ST-812,1
20240423,1605,ST-1582,ST-2868,1
20240423,1605,ST-1703,ST-900,1
20240423,1605,ST-1880,ST-818,2
20240423,1605,ST-1885,ST-1178,1
20240423,1605,ST-1900,ST-958,1
20240423,1605,ST-1903,ST-1883,1
20240423,1605,ST-1908,ST-792,1
20240423,1605,ST-2404,ST-821,1
20240423,1605,ST-2474,ST-1584,1
20240423,1605,ST-2685,ST-2685,1
20240423,1605,ST-2685,ST-3267,1
20240423,1605,ST-2690,ST-371,1
20240423,1605,ST-3049,ST-3049,1
20240423,1605,ST-3049,ST-957,1
20240423,1605,ST-3077,ST-2922,1
20240423,1605,ST-3077,ST-3077,1
20240423,1605,ST-3243,ST-3070,1
20240423,1605,ST-539,ST-3079,1
20240423,1605,ST-782,ST-1574,1
20240423,1605,ST-787,ST-796,1
20240423,1605,ST-788,ST-1305,1
20240423,1605,ST-791,ST-1199,2
20240423,1605,ST-797,ST-1575,1
20240423,1605,ST-798,ST-2567,1
20240423,1605,ST-798,ST-3070,1
20240423,1605,ST-802,ST-3112,1
20240423,1605,ST-802,ST-815,2
20240423,1605,ST-817,ST-1654,1
20240423,1605,ST-821,ST-1573,1
20240423,1605,ST-821,ST-1893,1
20240423,1605,ST-821,ST-550,2
20240423,1605,ST-821,ST-821,1
20240423,1605,ST-899,ST-1889,1
20240423,1605,ST-957,ST-2655,1
20240423,1605,ST-959,ST-1246,1
20240423,1605,ST-960,ST-2680,1
20240423,1605,ST-966,ST-3077,1
20240423,1610,ST-1150,ST-1703,1
20240423,1610,ST-1178,ST-547,1
20240423,1610,ST-1178,ST-797,1
20240423,1610,ST-1182,ST-1864,1
