,기준_날짜,기준_시간대,시작_대여소_ID,종료_대여소_ID,전체_건수
20568,20230101.0,1455,ST-1727,ST-1338,1
20569,20230101.0,1455,ST-1730,ST-1070,1
20570,20230101.0,1455,ST-1753,ST-2823,1
20571,20230101.0,1455,ST-176,ST-175,1
20572,20230101.0,1455,ST-1814,ST-234,1
20573,20230101.0,1455,ST-1817,ST-1817,1
20574,20230101.0,1455,ST-1818,ST-156,1
20575,20230101.0,1455,ST-1842,ST-2750,1
20576,20230101.0,1455,ST-1862,ST-1586,1
20577,20230101.0,1455,ST-1866,ST-2833,1
20578,20230101.0,1455,ST-1910,ST-1908,1
20579,20230101.0,1455,ST-1915,ST-2818,1
20580,20230101.0,1455,ST-1929,ST-2658,1
20581,20230101.0,1455,ST-1961,ST-920,1
20582,20230101.0,1455,ST-1968,ST-1968,1
20583,20230101.0,1455,ST-1969,ST-73,1
20584,20230101.0,1455,ST-1973,ST-2815,1
20585,20230101.0,1455,ST-1983,ST-291,1
20586,20230101.0,1455,ST-1997,ST-2396,1
20587,20230101.0,1455,ST-2007,ST-668,1
20588,20230101.0,1455,ST-2013,ST-2017,1
20589,20230101.0,1455,ST-2013,ST-312,1
20590,20230101.0,1455,ST-2016,ST-2761,1
20591,20230101.0,1455,ST-2047,ST-1517,1
20592,20230101.0,1455,ST-2049,ST-2049,1
20593,20230101.0,1455,ST-205,ST-460,1
20594,20230101.0,1455,ST-2089,ST-2112,1
20595,20230101.0,1455,ST-2102,ST-2126,1
20596,20230101.0,1455,ST-2151,ST-85,1
20597,20230101.0,1455,ST-2219,ST-140,1
20598,20230101.0,1455,ST-2219,ST-2520,1
20599,20230101.0,1455,ST-2222,ST-910,1
20600,20230101.0,1455,ST-2223,ST-1111,1
20601,20230101.0,1455,ST-2233,ST-2234,1
20602,20230101.0,1455,ST-2266,ST-602,1
20603,20230101.0,1455,ST-2278,ST-1298,1
20604,20230101.0,1455,ST-2309,ST-2308,1
20605,20230101.0,1455,ST-2309,ST-2309,1
20606,20230101.0,1455,ST-2314,ST-388,1
20607,20230101.0,1455,ST-2317,ST-363,1
20608,20230101.0,1455,ST-2334,ST-1199,1
20609,20230101.0,1455,ST-2359,ST-923,1
20610,20230101.0,1455,ST-2364,ST-2363,1
20611,20230101.0,1455,ST-2391,ST-691,1
20612,20230101.0,1455,ST-2398,ST-2398,1
20613,20230101.0,1455,ST-2406,ST-2406,1
20614,20230101.0,1455,ST-2416,ST-1311,1
20615,20230101.0,1455,ST-2436,ST-2174,1
20616,20230101.0,1455,ST-2440,ST-334,1
20617,20230101.0,1455,ST-2487,ST-2000,1
20618,20230101.0,1455,ST-2490,ST-2489,1
20619,20230101.0,1455,ST-2490,ST-522,1
20620,20230101.0,1455,ST-2501,ST-2279,1
20621,20230101.0,1455,ST-2546,ST-99,1
20622,20230101.0,1455,ST-2550,ST-2557,1
20623,20230101.0,1455,ST-2555,ST-2555,1
20624,20230101.0,1455,ST-258,ST-257,1
20625,20230101.0,1455,ST-2581,ST-545,1
20626,20230101.0,1455,ST-259,ST-2407,1
20627,20230101.0,1455,ST-2591,ST-1859,1
20628,20230101.0,1455,ST-272,ST-271,1
20629,20230101.0,1455,ST-2727,ST-1726,1
20630,20230101.0,1455,ST-2738,ST-1370,1
20631,20230101.0,1455,ST-2760,ST-416,1
20632,20230101.0,1455,ST-281,ST-413,1
20633,20230101.0,1455,ST-283,ST-2816,1
20634,20230101.0,1455,ST-2854,ST-2854,1
20635,20230101.0,1455,ST-2865,ST-258,1
20636,20230101.0,1455,ST-287,ST-202,1
20637,20230101.0,1455,ST-2902,ST-664,1
20638,20230101.0,1455,ST-2906,ST-2292,1
20639,20230101.0,1455,ST-2907,ST-2677,1
20640,20230101.0,1455,ST-2992,ST-523,1
20641,20230101.0,1455,ST-3059,ST-3059,1
20642,20230101.0,1455,ST-3094,ST-2024,1
20643,20230101.0,1455,ST-3142,ST-3072,1
20644,20230101.0,1455,ST-3161,ST-1783,1
20645,20230101.0,1455,ST-3171,ST-307,1
20646,20230101.0,1455,ST-3178,ST-1881,1
20647,20230101.0,1455,ST-318,ST-2771,1
20648,20230101.0,1455,ST-3187,ST-2811,1
20649,20230101.0,1455,ST-329,ST-2446,1
20650,20230101.0,1455,ST-33,ST-210,1
20651,20230101.0,1455,ST-401,ST-2222,1
20652,20230101.0,1455,ST-402,ST-2280,1
20653,20230101.0,1455,ST-407,ST-2274,1
20654,20230101.0,1455,ST-418,ST-295,1
20655,20230101.0,1455,ST-443,ST-4,1
20656,20230101.0,1455,ST-483,ST-2341,1
20657,20230101.0,1455,ST-483,ST-240,1
20658,20230101.0,1455,ST-486,ST-492,1
20659,20230101.0,1455,ST-500,ST-1840,1
20660,20230101.0,1455,ST-501,ST-1369,1
20661,20230101.0,1455,ST-505,ST-2738,1
20662,20230101.0,1455,ST-522,ST-1065,1
20663,20230101.0,1455,ST-522,ST-2557,1
20664,20230101.0,1455,ST-526,ST-2794,1
20665,20230101.0,1455,ST-545,ST-906,1
20666,20230101.0,1455,ST-555,ST-555,1
20667,20230101.0,1455,ST-596,ST-2286,1
20668,20230101.0,1455,ST-596,ST-855,1
20669,20230101.0,1455,ST-599,ST-2922,1
20670,20230101.0,1455,ST-602,ST-580,1
20671,20230101.0,1455,ST-643,ST-1390,1
20672,20230101.0,1455,ST-645,ST-2137,1
20673,20230101.0,1455,ST-651,ST-862,1
20674,20230101.0,1455,ST-675,ST-1962,1
20675,20230101.0,1455,ST-726,ST-1151,1
20676,20230101.0,1455,ST-726,ST-1983,1
20677,20230101.0,1455,ST-750,ST-2465,1
20678,20230101.0,1455,ST-758,ST-757,1
20679,20230101.0,1455,ST-780,ST-1909,1
20680,20230101.0,1455,ST-81,ST-91,1
20681,20230101.0,1455,ST-827,ST-271,1
20682,20230101.0,1455,ST-827,ST-400,1
20683,20230101.0,1455,ST-849,ST-912,1
20684,20230101.0,1455,ST-873,ST-1961,1
20685,20230101.0,1455,ST-881,ST-1311,1
20686,20230101.0,1455,ST-891,ST-1862,1
20687,20230101.0,1455,ST-910,ST-2793,1
20688,20230101.0,1455,ST-914,ST-611,1
20689,20230101.0,1455,ST-916,ST-916,1
20690,20230101.0,1455,ST-948,ST-2125,1
20691,20230101.0,1455,ST-95,ST-64,1
20692,20230101.0,1455,ST-99,ST-2308,1
20693,20230101.0,1500,ST-1014,ST-2000,1
20694,20230101.0,1500,ST-1045,ST-1046,1
20695,20230101.0,1500,ST-1061,ST-501,1
20696,20230101.0,1500,ST-1069,ST-2047,1
20697,20230101.0,1500,ST-1072,ST-1419,1
20698,20230101.0,1500,ST-1081,ST-1586,1
20699,20230101.0,1500,ST-1137,ST-615,1
20700,20230101.0,1500,ST-1137,ST-658,1
20701,20230101.0,1500,ST-1152,ST-73,1
20702,20230101.0,1500,ST-1203,ST-1632,1
20703,20230101.0,1500,ST-1212,ST-1211,1
20704,20230101.0,1500,ST-1259,ST-1259,1
20705,20230101.0,1500,ST-1266,ST-2327,1
20706,20230101.0,1500,ST-1273,ST-3013,1
20707,20230101.0,1500,ST-1278,ST-1124,1
20708,20230101.0,1500,ST-1289,ST-2804,1
20709,20230101.0,1500,ST-1323,ST-1223,1
20710,20230101.0,1500,ST-1334,ST-1334,1
20711,20230101.0,1500,ST-1364,ST-2677,1
20712,20230101.0,1500,ST-1373,ST-183,1
20713,20230101.0,1500,ST-1373,ST-3051,1
20714,20230101.0,1500,ST-138,ST-1805,1
20715,20230101.0,1500,ST-1400,ST-2489,1
20716,20230101.0,1500,ST-1406,ST-1165,1
20717,20230101.0,1500,ST-1469,ST-646,1
20718,20230101.0,1500,ST-15,ST-10,1
20719,20230101.0,1500,ST-1506,ST-2002,1
20720,20230101.0,1500,ST-1523,ST-676,1
20721,20230101.0,1500,ST-1529,ST-873,1
20722,20230101.0,1500,ST-1584,ST-550,1
20723,20230101.0,1500,ST-1632,ST-2504,1
20724,20230101.0,1500,ST-1671,ST-262,1
20725,20230101.0,1500,ST-1681,ST-1730,1
20726,20230101.0,1500,ST-1681,ST-2854,1
20727,20230101.0,1500,ST-1681,ST-3070,1
20728,20230101.0,1500,ST-1684,ST-1370,1
20729,20230101.0,1500,ST-1684,ST-541,1
20730,20230101.0,1500,ST-1687,ST-1681,1
20731,20230101.0,1500,ST-1694,ST-1694,2
20732,20230101.0,1500,ST-1697,ST-284,1
20733,20230101.0,1500,ST-17,ST-2264,1
20734,20230101.0,1500,ST-17,ST-465,1
20735,20230101.0,1500,ST-1714,ST-2031,1
20736,20230101.0,1500,ST-1731,ST-1505,1
20737,20230101.0,1500,ST-175,ST-1454,1
20738,20230101.0,1500,ST-1751,ST-1751,1
20739,20230101.0,1500,ST-18,ST-210,1
20740,20230101.0,1500,ST-1807,ST-173,1
20741,20230101.0,1500,ST-1839,ST-1072,1
20742,20230101.0,1500,ST-1840,ST-500,1
20743,20230101.0,1500,ST-1859,ST-1081,1
20744,20230101.0,1500,ST-187,ST-189,1
20745,20230101.0,1500,ST-1877,ST-2581,1
20746,20230101.0,1500,ST-1891,ST-779,1
20747,20230101.0,1500,ST-1893,ST-3049,1
20748,20230101.0,1500,ST-1938,ST-3029,1
20749,20230101.0,1500,ST-1940,ST-2639,1
20750,20230101.0,1500,ST-1973,ST-1698,1
20751,20230101.0,1500,ST-1990,ST-1985,1
20752,20230101.0,1500,ST-2007,ST-2039,1
20753,20230101.0,1500,ST-2013,ST-1000,1
20754,20230101.0,1500,ST-2031,ST-2965,1
20755,20230101.0,1500,ST-2031,ST-512,1
20756,20230101.0,1500,ST-204,ST-201,1
20757,20230101.0,1500,ST-2044,ST-2557,1
20758,20230101.0,1500,ST-207,ST-1700,1
20759,20230101.0,1500,ST-2076,ST-735,1
20760,20230101.0,1500,ST-2085,ST-736,1
20761,20230101.0,1500,ST-2088,ST-2726,1
20762,20230101.0,1500,ST-2097,ST-1464,1
20763,20230101.0,1500,ST-2106,ST-616,1
20764,20230101.0,1500,ST-211,ST-2905,1
20765,20230101.0,1500,ST-212,ST-2157,1
20766,20230101.0,1500,ST-2217,ST-211,1
20767,20230101.0,1500,ST-2234,ST-1910,1
20768,20230101.0,1500,ST-2270,ST-391,1
20769,20230101.0,1500,ST-2274,ST-655,1
20770,20230101.0,1500,ST-2276,ST-269,1
20771,20230101.0,1500,ST-2278,ST-2500,1
20772,20230101.0,1500,ST-2280,ST-1449,1
20773,20230101.0,1500,ST-2291,ST-2636,1
20774,20230101.0,1500,ST-2308,ST-2314,1
20775,20230101.0,1500,ST-2312,ST-97,1
20776,20230101.0,1500,ST-2394,ST-887,1
20777,20230101.0,1500,ST-2409,ST-1793,1
20778,20230101.0,1500,ST-2433,ST-2430,1
20779,20230101.0,1500,ST-2446,ST-2240,1
20780,20230101.0,1500,ST-2464,ST-2398,1
20781,20230101.0,1500,ST-2508,ST-408,1
20782,20230101.0,1500,ST-2527,ST-138,1
20783,20230101.0,1500,ST-2557,ST-834,1
20784,20230101.0,1500,ST-2596,ST-1681,1
20785,20230101.0,1500,ST-2636,ST-1628,1
20786,20230101.0,1500,ST-2659,ST-1554,1
20787,20230101.0,1500,ST-2700,ST-2835,1
20788,20230101.0,1500,ST-2703,ST-2792,1
20789,20230101.0,1500,ST-2711,ST-2711,1
20790,20230101.0,1500,ST-2726,ST-1470,1
20791,20230101.0,1500,ST-2738,ST-1839,1
20792,20230101.0,1500,ST-2747,ST-2862,1
20793,20230101.0,1500,ST-2751,ST-501,1
20794,20230101.0,1500,ST-276,ST-983,1
20795,20230101.0,1500,ST-2764,ST-1731,1
20796,20230101.0,1500,ST-2775,ST-33,1
20797,20230101.0,1500,ST-2777,ST-481,1
20798,20230101.0,1500,ST-2792,ST-2078,1
20799,20230101.0,1500,ST-2793,ST-3165,1
20800,20230101.0,1500,ST-28,ST-28,1
20801,20230101.0,1500,ST-2809,ST-1990,1
20802,20230101.0,1500,ST-2815,ST-1973,1
20803,20230101.0,1500,ST-2815,ST-280,1
20804,20230101.0,1500,ST-2816,ST-1985,1
20805,20230101.0,1500,ST-2832,ST-2884,1
20806,20230101.0,1500,ST-2833,ST-2592,1
20807,20230101.0,1500,ST-2851,ST-702,1
20808,20230101.0,1500,ST-2857,ST-508,1
20809,20230101.0,1500,ST-2876,ST-1076,1
20810,20230101.0,1500,ST-2886,ST-2411,1
20811,20230101.0,1500,ST-290,ST-416,1
20812,20230101.0,1500,ST-2924,ST-683,1
20813,20230101.0,1500,ST-2965,ST-1062,1
20814,20230101.0,1500,ST-300,ST-1982,1
20815,20230101.0,1500,ST-3006,ST-2718,1
20816,20230101.0,1500,ST-3008,ST-3008,1
20817,20230101.0,1500,ST-3025,ST-568,1
20818,20230101.0,1500,ST-3160,ST-73,1
20819,20230101.0,1500,ST-326,ST-326,1
20820,20230101.0,1500,ST-341,ST-10,1
20821,20230101.0,1500,ST-348,ST-211,1
20822,20230101.0,1500,ST-35,ST-87,1
20823,20230101.0,1500,ST-364,ST-108,1
20824,20230101.0,1500,ST-366,ST-442,1
20825,20230101.0,1500,ST-376,ST-1629,1
20826,20230101.0,1500,ST-379,ST-2843,1
20827,20230101.0,1500,ST-392,ST-273,1
20828,20230101.0,1500,ST-400,ST-2715,1
20829,20230101.0,1500,ST-409,ST-241,1
20830,20230101.0,1500,ST-416,ST-3194,1
20831,20230101.0,1500,ST-445,ST-2407,1
20832,20230101.0,1500,ST-455,ST-2779,1
20833,20230101.0,1500,ST-455,ST-455,1
20834,20230101.0,1500,ST-456,ST-456,1
20835,20230101.0,1500,ST-461,ST-87,1
20836,20230101.0,1500,ST-465,ST-2253,1
20837,20230101.0,1500,ST-479,ST-470,1
20838,20230101.0,1500,ST-499,ST-1762,1
20839,20230101.0,1500,ST-50,ST-63,1
20840,20230101.0,1500,ST-51,ST-46,1
20841,20230101.0,1500,ST-510,ST-2831,1
20842,20230101.0,1500,ST-522,ST-2022,1
20843,20230101.0,1500,ST-522,ST-2888,1
20844,20230101.0,1500,ST-525,ST-835,1
20845,20230101.0,1500,ST-546,ST-2796,1
20846,20230101.0,1500,ST-553,ST-1859,1
20847,20230101.0,1500,ST-553,ST-2308,1
20848,20230101.0,1500,ST-570,ST-1111,1
20849,20230101.0,1500,ST-59,ST-664,1
20850,20230101.0,1500,ST-595,ST-849,1
20851,20230101.0,1500,ST-596,ST-594,1
20852,20230101.0,1500,ST-600,ST-2793,1
20853,20230101.0,1500,ST-605,ST-2076,1
20854,20230101.0,1500,ST-610,ST-1278,1
20855,20230101.0,1500,ST-629,ST-1938,1
20856,20230101.0,1500,ST-634,ST-1531,1
20857,20230101.0,1500,ST-641,ST-2844,1
20858,20230101.0,1500,ST-645,ST-241,1
20859,20230101.0,1500,ST-654,ST-1387,1
20860,20230101.0,1500,ST-655,ST-827,1
20861,20230101.0,1500,ST-669,ST-664,1
20862,20230101.0,1500,ST-673,ST-1275,1
20863,20230101.0,1500,ST-673,ST-1678,1
20864,20230101.0,1500,ST-714,ST-1548,1
20865,20230101.0,1500,ST-72,ST-3102,1
20866,20230101.0,1500,ST-73,ST-3160,1
20867,20230101.0,1500,ST-732,ST-759,1
20868,20230101.0,1500,ST-753,ST-1152,1
20869,20230101.0,1500,ST-77,ST-1397,1
20870,20230101.0,1500,ST-784,ST-1245,1
20871,20230101.0,1500,ST-793,ST-927,1
20872,20230101.0,1500,ST-796,ST-2839,1
20873,20230101.0,1500,ST-82,ST-2536,1
20874,20230101.0,1500,ST-827,ST-2273,1
20875,20230101.0,1500,ST-849,ST-1099,1
20876,20230101.0,1500,ST-870,ST-679,1
20877,20230101.0,1500,ST-882,ST-717,1
20878,20230101.0,1500,ST-900,ST-1589,1
20879,20230101.0,1500,ST-914,ST-2718,1
20880,20230101.0,1500,ST-941,ST-939,1
20881,20230101.0,1500,ST-949,ST-729,1
20882,20230101.0,1500,ST-99,ST-1663,1
20883,20230101.0,1500,ST-99,ST-2308,1
20884,20230101.0,1500,ST-99,ST-442,1
20885,20230101.0,1500,ST-993,ST-2005,1
20886,20230101.0,1500,ST-994,ST-2017,1
20887,20230101.0,1505,ST-1000,ST-1996,1
20888,20230101.0,1505,ST-1004,ST-1398,1
20889,20230101.0,1505,ST-1014,ST-2000,1
20890,20230101.0,1505,ST-1041,ST-1045,1
20891,20230101.0,1505,ST-1045,ST-2740,1
20892,20230101.0,1505,ST-1058,ST-2802,1
20893,20230101.0,1505,ST-106,ST-106,1
20894,20230101.0,1505,ST-106,ST-3044,1
20895,20230101.0,1505,ST-1061,ST-1837,1
20896,20230101.0,1505,ST-1064,ST-1645,1
20897,20230101.0,1505,ST-1078,ST-1078,1
20898,20230101.0,1505,ST-1081,ST-1086,1
20899,20230101.0,1505,ST-1081,ST-2833,1
20900,20230101.0,1505,ST-1083,ST-1684,1
20901,20230101.0,1505,ST-1132,ST-2088,1
20902,20230101.0,1505,ST-1137,ST-2720,1
20903,20230101.0,1505,ST-1137,ST-2725,1
20904,20230101.0,1505,ST-1189,ST-2979,1
20905,20230101.0,1505,ST-1216,ST-2227,1
20906,20230101.0,1505,ST-1223,ST-1222,1
20907,20230101.0,1505,ST-1238,ST-1521,1
20908,20230101.0,1505,ST-1251,ST-522,1
20909,20230101.0,1505,ST-1253,ST-2052,1
20910,20230101.0,1505,ST-1266,ST-849,1
20911,20230101.0,1505,ST-1268,ST-952,1
20912,20230101.0,1505,ST-1286,ST-2702,1
20913,20230101.0,1505,ST-1298,ST-2268,1
20914,20230101.0,1505,ST-1347,ST-1631,1
20915,20230101.0,1505,ST-1370,ST-1839,1
20916,20230101.0,1505,ST-1370,ST-830,1
20917,20230101.0,1505,ST-1396,ST-735,1
20918,20230101.0,1505,ST-1398,ST-312,1
20919,20230101.0,1505,ST-1398,ST-678,1
20920,20230101.0,1505,ST-1405,ST-2415,1
20921,20230101.0,1505,ST-1460,ST-1609,1
20922,20230101.0,1505,ST-1491,ST-1189,1
20923,20230101.0,1505,ST-1526,ST-3067,1
20924,20230101.0,1505,ST-1529,ST-673,1
20925,20230101.0,1505,ST-16,ST-20,1
20926,20230101.0,1505,ST-1625,ST-572,1
20927,20230101.0,1505,ST-1631,ST-827,1
20928,20230101.0,1505,ST-1637,ST-1637,1
20929,20230101.0,1505,ST-1642,ST-1291,1
20930,20230101.0,1505,ST-1668,ST-1611,1
20931,20230101.0,1505,ST-1681,ST-1681,1
20932,20230101.0,1505,ST-1687,ST-1681,1
20933,20230101.0,1505,ST-17,ST-17,1
20934,20230101.0,1505,ST-1706,ST-3148,1
20935,20230101.0,1505,ST-1720,ST-1058,1
20936,20230101.0,1505,ST-1729,ST-2918,1
20937,20230101.0,1505,ST-1751,ST-1751,1
20938,20230101.0,1505,ST-1767,ST-2841,1
20939,20230101.0,1505,ST-1787,ST-1609,1
20940,20230101.0,1505,ST-1796,ST-1839,1
20941,20230101.0,1505,ST-1807,ST-2431,1
20942,20230101.0,1505,ST-1810,ST-943,1
20943,20230101.0,1505,ST-1813,ST-2922,1
20944,20230101.0,1505,ST-1839,ST-1874,1
20945,20230101.0,1505,ST-1848,ST-3005,1
20946,20230101.0,1505,ST-1859,ST-1681,1
20947,20230101.0,1505,ST-1861,ST-549,1
20948,20230101.0,1505,ST-1866,ST-2833,1
20949,20230101.0,1505,ST-1867,ST-891,1
20950,20230101.0,1505,ST-1874,ST-2876,1
20951,20230101.0,1505,ST-1892,ST-3148,1
20952,20230101.0,1505,ST-1995,ST-2016,1
20953,20230101.0,1505,ST-2005,ST-2764,1
20954,20230101.0,1505,ST-201,ST-28,1
20955,20230101.0,1505,ST-2011,ST-2007,1
20956,20230101.0,1505,ST-2017,ST-1495,1
20957,20230101.0,1505,ST-2017,ST-2017,1
20958,20230101.0,1505,ST-2017,ST-2768,1
20959,20230101.0,1505,ST-2020,ST-835,1
20960,20230101.0,1505,ST-2031,ST-1065,1
20961,20230101.0,1505,ST-2031,ST-2884,1
20962,20230101.0,1505,ST-2037,ST-2037,1
20963,20230101.0,1505,ST-204,ST-205,1
20964,20230101.0,1505,ST-2044,ST-2557,1
20965,20230101.0,1505,ST-2045,ST-2037,1
20966,20230101.0,1505,ST-2046,ST-2033,1
20967,20230101.0,1505,ST-2056,ST-1689,1
20968,20230101.0,1505,ST-2056,ST-2028,1
20969,20230101.0,1505,ST-2056,ST-2613,1
20970,20230101.0,1505,ST-2063,ST-2063,1
20971,20230101.0,1505,ST-2075,ST-913,1
20972,20230101.0,1505,ST-2086,ST-3015,1
20973,20230101.0,1505,ST-2133,ST-643,1
20974,20230101.0,1505,ST-2137,ST-948,1
20975,20230101.0,1505,ST-214,ST-233,1
20976,20230101.0,1505,ST-2174,ST-1446,1
20977,20230101.0,1505,ST-2217,ST-211,1
20978,20230101.0,1505,ST-2237,X,1
20979,20230101.0,1505,ST-2264,ST-2775,1
20980,20230101.0,1505,ST-2268,ST-398,1
20981,20230101.0,1505,ST-2285,ST-854,1
20982,20230101.0,1505,ST-2299,ST-910,1
20983,20230101.0,1505,ST-2321,ST-2791,1
20984,20230101.0,1505,ST-235,ST-235,1
20985,20230101.0,1505,ST-2411,ST-1063,1
20986,20230101.0,1505,ST-2446,ST-3056,1
20987,20230101.0,1505,ST-2449,ST-2176,1
20988,20230101.0,1505,ST-2466,ST-2715,1
20989,20230101.0,1505,ST-2472,ST-1668,1
20990,20230101.0,1505,ST-2473,ST-439,1
20991,20230101.0,1505,ST-2513,ST-2625,1
20992,20230101.0,1505,ST-252,ST-3186,1
20993,20230101.0,1505,ST-2520,ST-2473,1
20994,20230101.0,1505,ST-2553,ST-3072,1
20995,20230101.0,1505,ST-2557,ST-2020,1
20996,20230101.0,1505,ST-2583,ST-838,1
20997,20230101.0,1505,ST-2593,ST-1050,1
20998,20230101.0,1505,ST-2593,ST-492,1
20999,20230101.0,1505,ST-2596,ST-2571,1
21000,20230101.0,1505,ST-265,ST-2273,1
21001,20230101.0,1505,ST-265,ST-408,1
21002,20230101.0,1505,ST-2692,ST-2017,1
21003,20230101.0,1505,ST-2702,ST-859,1
21004,20230101.0,1505,ST-272,ST-1632,1
21005,20230101.0,1505,ST-273,ST-2935,1
21006,20230101.0,1505,ST-2738,ST-2740,1
21007,20230101.0,1505,ST-2739,ST-1052,1
21008,20230101.0,1505,ST-2747,ST-1584,1
21009,20230101.0,1505,ST-2747,ST-2747,2
21010,20230101.0,1505,ST-2760,ST-1008,1
21011,20230101.0,1505,ST-277,ST-278,1
21012,20230101.0,1505,ST-2793,ST-600,1
21013,20230101.0,1505,ST-2795,ST-603,1
21014,20230101.0,1505,ST-2797,ST-1589,1
21015,20230101.0,1505,ST-2815,ST-2146,1
21016,20230101.0,1505,ST-2818,ST-306,1
21017,20230101.0,1505,ST-284,ST-2816,1
21018,20230101.0,1505,ST-2850,ST-492,1
21019,20230101.0,1505,ST-2857,ST-2486,1
21020,20230101.0,1505,ST-2865,ST-2314,1
21021,20230101.0,1505,ST-2865,ST-99,1
21022,20230101.0,1505,ST-2888,ST-1249,1
21023,20230101.0,1505,ST-289,ST-1650,1
21024,20230101.0,1505,ST-289,ST-2822,1
21025,20230101.0,1505,ST-289,ST-283,1
21026,20230101.0,1505,ST-2897,ST-2897,1
21027,20230101.0,1505,ST-2927,ST-3049,1
21028,20230101.0,1505,ST-2945,ST-1710,1
21029,20230101.0,1505,ST-295,ST-1701,1
21030,20230101.0,1505,ST-2975,ST-2975,1
21031,20230101.0,1505,ST-3024,ST-568,1
21032,20230101.0,1505,ST-3025,ST-942,1
21033,20230101.0,1505,ST-3040,ST-303,1
21034,20230101.0,1505,ST-3051,ST-228,1
21035,20230101.0,1505,ST-3051,ST-328,1
21036,20230101.0,1505,ST-3054,ST-194,1
21037,20230101.0,1505,ST-307,ST-63,1
21038,20230101.0,1505,ST-3081,ST-2924,1
21039,20230101.0,1505,ST-3084,ST-2557,1
21040,20230101.0,1505,ST-3085,ST-1846,1
21041,20230101.0,1505,ST-3093,ST-2093,1
21042,20230101.0,1505,ST-3101,ST-600,1
21043,20230101.0,1505,ST-3111,ST-366,1
21044,20230101.0,1505,ST-3116,ST-1132,1
21045,20230101.0,1505,ST-312,ST-1997,1
21046,20230101.0,1505,ST-3122,ST-2633,1
21047,20230101.0,1505,ST-316,ST-2000,1
21048,20230101.0,1505,ST-3167,ST-3167,1
21049,20230101.0,1505,ST-347,ST-89,1
21050,20230101.0,1505,ST-387,ST-2592,1
21051,20230101.0,1505,ST-413,ST-1977,1
21052,20230101.0,1505,ST-446,ST-112,1
21053,20230101.0,1505,ST-459,ST-1331,1
21054,20230101.0,1505,ST-467,ST-2264,1
21055,20230101.0,1505,ST-480,ST-2824,1
21056,20230101.0,1505,ST-481,ST-89,1
21057,20230101.0,1505,ST-483,ST-357,1
21058,20230101.0,1505,ST-483,ST-385,1
21059,20230101.0,1505,ST-486,ST-1910,1
21060,20230101.0,1505,ST-52,ST-307,1
21061,20230101.0,1505,ST-520,ST-1069,1
21062,20230101.0,1505,ST-520,ST-1519,1
21063,20230101.0,1505,ST-523,ST-525,1
21064,20230101.0,1505,ST-532,ST-1964,1
21065,20230101.0,1505,ST-541,ST-3070,1
21066,20230101.0,1505,ST-55,ST-66,1
21067,20230101.0,1505,ST-550,ST-548,1
21068,20230101.0,1505,ST-553,ST-3162,1
21069,20230101.0,1505,ST-563,ST-563,1
21070,20230101.0,1505,ST-589,ST-1098,1
21071,20230101.0,1505,ST-625,ST-639,1
21072,20230101.0,1505,ST-664,ST-1218,1
21073,20230101.0,1505,ST-683,ST-683,1
21074,20230101.0,1505,ST-687,ST-700,1
21075,20230101.0,1505,ST-692,ST-539,1
21076,20230101.0,1505,ST-7,ST-4,1
21077,20230101.0,1505,ST-712,ST-760,1
21078,20230101.0,1505,ST-733,ST-3105,1
21079,20230101.0,1505,ST-752,ST-2363,1
21080,20230101.0,1505,ST-796,ST-2839,1
21081,20230101.0,1505,ST-797,ST-1178,1
21082,20230101.0,1505,ST-807,ST-1661,1
21083,20230101.0,1505,ST-829,ST-2481,1
21084,20230101.0,1505,ST-849,ST-1335,1
21085,20230101.0,1505,ST-849,ST-2268,1
21086,20230101.0,1505,ST-856,ST-856,2
21087,20230101.0,1505,ST-869,ST-612,1
21088,20230101.0,1505,ST-871,ST-871,1
21089,20230101.0,1505,ST-873,ST-1529,1
21090,20230101.0,1505,ST-909,ST-1247,1
21091,20230101.0,1505,ST-913,ST-3092,1
21092,20230101.0,1505,ST-914,ST-2077,1
21093,20230101.0,1505,ST-933,ST-550,1
21094,20230101.0,1505,ST-987,ST-972,1
21095,20230101.0,1505,ST-994,ST-431,1
21096,20230101.0,1510,ST-1012,ST-320,1
21097,20230101.0,1510,ST-1017,ST-1006,1
21098,20230101.0,1510,ST-1017,ST-2764,1
21099,20230101.0,1510,ST-1052,ST-490,1
21100,20230101.0,1510,ST-1065,ST-513,1
21101,20230101.0,1510,ST-11,ST-10,1
21102,20230101.0,1510,ST-1101,ST-2724,1
21103,20230101.0,1510,ST-1101,ST-3092,1
21104,20230101.0,1510,ST-1105,ST-565,1
21105,20230101.0,1510,ST-1118,ST-2729,1
21106,20230101.0,1510,ST-1121,ST-1640,1
21107,20230101.0,1510,ST-1137,ST-2730,1
21108,20230101.0,1510,ST-1144,ST-662,1
21109,20230101.0,1510,ST-1165,ST-773,1
21110,20230101.0,1510,ST-1168,ST-769,1
21111,20230101.0,1510,ST-1169,ST-1908,1
21112,20230101.0,1510,ST-118,ST-2693,1
21113,20230101.0,1510,ST-1189,ST-2979,1
21114,20230101.0,1510,ST-119,ST-158,1
21115,20230101.0,1510,ST-119,ST-2693,1
21116,20230101.0,1510,ST-1254,ST-2789,1
21117,20230101.0,1510,ST-1254,ST-2890,1
21118,20230101.0,1510,ST-1259,ST-2382,1
21119,20230101.0,1510,ST-1264,ST-2995,1
